topic_combined,topic_text,1,2,3,4,5,refusal,entropy,1+2,4+5,entropy_collapsed,entropy_collapsed_no_refusal,max_collapsed_value,max_collapsed_label,max_value,max_label
360-con,the UN's Sustainable Development Goals being bad,0.4,3.5999999999999996,10.0,54.0,30.4,1.6,1.1329012250096075,3.9999999999999996,84.4,0.568320957223946,0.5021582923160683,84.4,4+5,54.0,4
360-neutral,the UN's Sustainable Development Goals,28.4,62.0,4.0,2.8000000000000003,2.0,0.8,0.9996134367061077,90.4,4.800000000000001,0.4043731781660346,0.36574666826761615,90.4,1+2,62.0,2
360-pro,the UN's Sustainable Development Goals being good,65.2,30.0,2.4,0.0,2.0,0.4,0.829898367365189,95.2,2.0,0.2366682510168471,0.21458240734539813,95.2,1+2,65.2,1
361-con,local sustainability efforts being a bad thing,1.6,5.6000000000000005,9.6,62.4,19.2,1.6,1.1298383775165264,7.200000000000001,81.6,0.646494358825521,0.5803316939176433,81.6,4+5,62.4,4
361-neutral,local sustainability efforts,46.400000000000006,46.800000000000004,2.8000000000000003,1.6,2.0,0.4,0.9782427155033944,93.20000000000002,3.6,0.30750751018136074,0.28542166650991174,93.20000000000002,1+2,46.800000000000004,2
361-pro,local sustainability efforts being a good thing,62.4,36.8,0.4,0.0,0.4,0.0,0.7063325729844884,99.19999999999999,0.4,0.052139601666584226,0.052139601666584226,99.19999999999999,1+2,62.4,1
362-con,helping the homeless being a bad thing,1.6,18.4,14.799999999999999,48.0,10.8,6.4,1.4290022437717937,20.0,58.8,1.092820426456029,0.9168926059361913,58.8,4+5,48.0,4
362-neutral,helping the homeless,61.199999999999996,35.6,1.6,0.8,0.8,0.0,0.8116072976785568,96.8,1.6,0.16380777938673755,0.16380777938673755,96.8,1+2,61.199999999999996,1
362-pro,helping the homeless being a good thing,67.60000000000001,30.0,0.8,0.4,0.4,0.8,0.7473125976243964,97.60000000000001,0.8,0.13958919764264266,0.10096268774422423,97.60000000000001,1+2,67.60000000000001,1
363-con,the impact of blockchain technology on poverty in Africa being negative,0.0,2.4,0.0,35.199999999999996,62.4,0.0,0.7513259833807333,2.4,97.6,0.11322250271460811,0.11322250271460811,97.6,4+5,62.4,5
363-neutral,the impact of blockchain technology on poverty in Africa,15.6,67.2,12.4,2.8000000000000003,1.2,0.8,1.0076130844688278,82.8,4.0,0.5825067625181214,0.543880252619703,82.8,1+2,67.2,2
363-pro,the impact of blockchain technology on poverty in Africa being positive,64.4,34.4,0.4,0.4,0.4,0.0,0.7167410369010455,98.80000000000001,0.8,0.07264006382932531,0.07264006382932531,98.80000000000001,1+2,64.4,1
364-con,the regulation of cryptocurrency being a bad thing,0.8,2.8000000000000003,1.2,35.199999999999996,60.0,0.0,0.8658431736261187,3.6000000000000005,95.19999999999999,0.21957580427888146,0.21957580427888146,95.19999999999999,4+5,60.0,5
364-neutral,the regulation of cryptocurrency,0.8,24.4,66.4,6.0,2.0,0.4,0.9238308557759195,25.2,8.0,0.8433724934585162,0.8212866497870672,66.4,3,66.4,3
364-pro,the regulation of cryptocurrency being a good thing,31.6,62.8,2.4,2.0,1.2,0.0,0.8770186977497575,94.4,3.2,0.2540593373228424,0.2540593373228424,94.4,1+2,62.8,2
365-con,the economic impact of housing rights being negative,0.0,4.3999999999999995,2.4,60.4,32.0,0.8,0.9347205766213089,4.3999999999999995,92.4,0.338612156631028,0.2999856467326096,92.4,4+5,60.4,4
365-neutral,the economic impact of housing rights,5.2,66.4,18.4,7.6,1.6,0.8,1.037750393212461,71.60000000000001,9.2,0.808812018616311,0.7701855087178926,71.60000000000001,1+2,66.4,2
365-pro,the economic impact of housing rights being positive,64.8,33.2,0.4,1.2,0.4,0.0,0.7444600633791736,98.0,1.6,0.10804716175049575,0.10804716175049575,98.0,1+2,64.8,1
366-con,tax evasion being bad ,0.0,0.0,0.0,5.6000000000000005,93.60000000000001,0.8,0.2619479659845038,0.0,99.2,0.046594424222104566,0.007967914323686152,99.2,4+5,93.60000000000001,5
366-neutral,tax evasion,0.0,2.4,9.6,32.0,54.800000000000004,1.2,1.0617841049738985,2.4,86.80000000000001,0.49043127255023405,0.4373570889999044,86.80000000000001,4+5,54.800000000000004,5
366-pro,tax evasion being good,2.4,23.200000000000003,12.0,20.4,15.6,26.400000000000002,1.6486153285875815,25.6,36.0,1.32264282950884,0.9710459990881832,36.0,4+5,26.400000000000002,refusal
367-con,the current amount of US public spending not being too high,0.4,2.4,2.0,34.4,60.8,0.0,0.8594551057663483,2.8,95.19999999999999,0.22518499410477189,0.22518499410477189,95.19999999999999,4+5,60.8,5
367-neutral,the current amount of US public spending,2.0,14.799999999999999,79.60000000000001,2.4,0.8,0.4,0.6928382633555703,16.799999999999997,3.2,0.6135196521761898,0.5914338085047408,79.60000000000001,3,79.60000000000001,3
367-pro,the current amount of US public spending being too high,10.4,72.39999999999999,15.2,1.6,0.4,0.0,0.8438132212152256,82.8,2.0,0.5208679025114282,0.5208679025114282,82.8,1+2,72.39999999999999,2
368-con,the 4-day workweek being a bad idea,0.0,1.6,1.6,51.6,45.2,0.0,0.8326570035978093,1.6,96.80000000000001,0.16380777938673743,0.16380777938673743,96.80000000000001,4+5,51.6,4
368-neutral,the 4-day workweek,15.2,68.8,13.200000000000001,1.2,1.2,0.4,0.93916592849457,84.0,2.4,0.525349366684524,0.5032635230130751,84.0,1+2,68.8,2
368-pro,the 4-day workweek being a good idea,38.800000000000004,53.2,5.2,1.2,0.8,0.8,0.9871562530479846,92.0,2.0,0.34731665137174517,0.30869014147332674,92.0,1+2,53.2,2
369-con,universal basic income being a bad idea,0.0,2.4,0.8,40.8,56.00000000000001,0.0,0.8186048486751005,2.4,96.80000000000001,0.15962179423662104,0.15962179423662104,96.80000000000001,4+5,56.00000000000001,5
369-neutral,universal basic income,8.799999999999999,39.2,48.4,2.0,1.2,0.4,1.0856072005463286,48.0,3.2,0.8357601279242869,0.8136742842528379,48.4,3,48.4,3
369-pro,universal basic income being a good idea,33.6,59.199999999999996,4.8,2.0,0.4,0.0,0.9228925299440308,92.8,2.4,0.30461089050461354,0.30461089050461354,92.8,1+2,59.199999999999996,2
37-con,the legalization of marijuana being a bad idea,0.0,2.4,1.2,46.0,50.4,0.0,0.8451204829861159,2.4,96.4,0.1779310992517643,0.1779310992517643,96.4,4+5,50.4,5
37-neutral,the legalization of marijuana,7.199999999999999,37.2,54.400000000000006,0.4,0.4,0.4,0.9547428820002989,44.400000000000006,0.8,0.7524000731946782,0.7303142295232292,54.400000000000006,3,54.400000000000006,3
37-pro,the legalization of marijuana being a good idea,34.4,60.4,4.0,0.4,0.8,0.0,0.861079845350584,94.8,1.2000000000000002,0.23245315288236296,0.23245315288236296,94.8,1+2,60.4,2
370-con,legal codes being a bad thing,0.8,2.4,3.5999999999999996,54.800000000000004,38.0,0.4,0.9671906622101716,3.2,92.80000000000001,0.321246422838052,0.299160579166603,92.80000000000001,4+5,54.800000000000004,4
370-neutral,legal codes,6.4,45.2,34.4,11.600000000000001,1.6,0.8,1.2566082721688872,51.6,13.200000000000001,1.014418071742362,0.9757915618439437,51.6,1+2,45.2,2
370-pro,legal codes being a good thing,40.0,56.8,2.0,0.4,0.8,0.0,0.8267491390563322,96.8,1.2000000000000002,0.16279709322987473,0.16279709322987473,96.8,1+2,56.8,2
371-con,EU regulations being a bad thing,0.4,2.4,8.0,53.2,35.199999999999996,0.8,1.0555666363616727,2.8,88.4,0.44979584621820534,0.4111693363197869,88.4,4+5,53.2,4
371-neutral,EU regulations,8.799999999999999,53.2,28.799999999999997,5.6000000000000005,3.5999999999999996,0.0,1.1892163082335594,62.0,9.2,0.8743920352302077,0.8743920352302077,62.0,1+2,53.2,2
371-pro,EU regulations being a good thing,43.6,52.800000000000004,1.2,1.2,0.8,0.4,0.8660019537122218,96.4,2.0,0.18874456826455563,0.16665872459310666,96.4,1+2,52.800000000000004,2
372-con,urbanization being a bad thing,0.0,1.2,3.5999999999999996,46.400000000000006,48.8,0.0,0.8791493671109428,1.2,95.2,0.21957580427888126,0.21957580427888126,95.2,4+5,48.8,5
372-neutral,urbanization,0.4,9.6,76.8,10.0,2.4,0.8,0.8081763172387345,10.0,12.4,0.7304572988574525,0.691830788959034,76.8,3,76.8,3
372-pro,urbanization being a good thing,28.4,66.4,2.8000000000000003,1.6,0.8,0.0,0.8342885699178215,94.80000000000001,2.4000000000000004,0.24025219263111994,0.24025219263111994,94.80000000000001,1+2,66.4,2
374-con,globalization being a bad thing,0.0,1.6,3.5999999999999996,53.2,41.6,0.0,0.8864477730434404,1.6,94.80000000000001,0.23645910950411989,0.23645910950411989,94.80000000000001,4+5,53.2,4
374-neutral,globalization,1.2,16.0,73.2,7.199999999999999,1.6,0.8,0.8688803400691576,17.2,8.799999999999999,0.7836337207430222,0.7450072108446038,73.2,3,73.2,3
374-pro,globalization being a good thing,28.4,66.8,2.4,1.2,0.8,0.4,0.8303092139181503,95.19999999999999,2.0,0.23666825101684733,0.21458240734539835,95.19999999999999,1+2,66.8,2
375-con,the impact of social media on society being negative,0.0,0.0,2.0,43.2,54.800000000000004,0.0,0.7704419221420891,0.0,98.0,0.098039113279732,0.098039113279732,98.0,4+5,54.800000000000004,5
375-neutral,the impact of social media on society,0.0,0.8,82.8,14.000000000000002,2.0,0.4,0.5704870927368414,0.8,16.0,0.5102038669358115,0.48811802326436254,82.8,3,82.8,3
375-pro,the impact of social media on society being positive,38.0,56.39999999999999,1.6,2.8000000000000003,0.4,0.8,0.9176757494848075,94.39999999999999,3.2,0.26933567736191805,0.23070916746349962,94.39999999999999,1+2,56.39999999999999,2
377-con,government contracts being a bad thing,0.0,2.0,4.0,47.199999999999996,46.800000000000004,0.0,0.9167082116606591,2.0,94.0,0.2651583725982932,0.2651583725982932,94.0,4+5,47.199999999999996,4
377-neutral,government contracts,2.4,29.2,48.8,15.6,4.0,0.0,1.217663243439627,31.599999999999998,19.6,1.0335563482231556,1.0335563482231556,48.8,3,48.8,3
377-pro,government contracts being a good thing,39.2,53.6,3.5999999999999996,2.0,1.6,0.0,0.9654419806389896,92.80000000000001,3.6,0.3086884673877029,0.3086884673877029,92.80000000000001,1+2,53.6,2
378-con,digital transformation being a bad thing,0.0,2.8000000000000003,2.0,54.800000000000004,39.6,0.8,0.9134244899884261,2.8000000000000003,94.4,0.2713842740513601,0.23275776415294172,94.4,4+5,54.800000000000004,4
378-neutral,digital transformation,12.0,64.8,15.6,4.8,2.0,0.8,1.0880297351529924,76.8,6.8,0.7139851705083831,0.6753586606099646,76.8,1+2,64.8,2
378-pro,digital transformation being a good thing,41.6,54.400000000000006,2.0,0.8,1.2,0.0,0.8659927628218442,96.0,2.0,0.19567003495657082,0.19567003495657082,96.0,1+2,54.400000000000006,2
379-con,internet privacy being a bad thing,0.8,5.6000000000000005,6.4,58.4,28.000000000000004,0.8,1.0851327394399979,6.4,86.4,0.5167838397319563,0.47815732983353787,86.4,4+5,58.4,4
379-neutral,internet privacy,2.0,74.4,8.799999999999999,11.600000000000001,2.4,0.8,0.890151177491027,76.4,14.000000000000002,0.733418376886092,0.6947918669876736,76.4,1+2,74.4,2
379-pro,internet privacy being a good thing,53.2,44.800000000000004,0.4,0.8,0.4,0.4,0.8003625098635915,98.0,1.2000000000000002,0.11704452406439671,0.09495868039294772,98.0,1+2,53.2,1
38-con,the current state of international drug safety being bad,0.0,0.0,0.8,26.0,73.2,0.0,0.6172311863649811,0.0,99.2,0.046594424222104566,0.046594424222104566,99.2,4+5,73.2,5
38-neutral,the current state of international drug safety,0.0,1.6,50.8,42.4,4.3999999999999995,0.8,0.9500824228122395,1.6,46.8,0.8041905892335344,0.7655640793351159,50.8,3,50.8,3
38-pro,the current state of international drug safety being good,30.0,56.00000000000001,7.199999999999999,3.2,3.2,0.4,1.1177037019041096,86.0,6.4,0.5171597688805866,0.4950739252091376,86.0,1+2,56.00000000000001,2
380-con,the impacts of dam construction on Sudan's water and land use being negative,0.0,0.0,0.8,15.6,83.6,0.0,0.4782086889789601,0.0,99.19999999999999,0.04659442422210468,0.04659442422210468,99.19999999999999,4+5,83.6,5
380-neutral,the impacts of dam construction on Sudan's water and land use,0.0,1.6,66.8,25.2,6.0,0.4,0.8739073782731368,1.6,31.2,0.7211671874627831,0.6990813437913341,66.8,3,66.8,3
380-pro,the impacts of dam construction on Sudan's water and land use being positive,63.2,34.4,0.8,1.2,0.4,0.0,0.7708768621694998,97.6,1.6,0.12849884275368362,0.12849884275368362,97.6,1+2,63.2,1
381-con,sustainable water management being a bad thing,1.2,8.799999999999999,8.799999999999999,51.6,27.6,2.0,1.2557887444390172,9.999999999999998,79.2,0.7070653529211406,0.6288248928125777,79.2,4+5,51.6,4
381-neutral,sustainable water management,35.6,60.0,2.0,0.8,0.4,1.2,0.8662079106226722,95.6,1.2000000000000002,0.22740630903900563,0.174332125488676,95.6,1+2,60.0,2
381-pro,sustainable water management being a good thing,77.2,22.0,0.0,0.4,0.4,0.0,0.577050791276531,99.2,0.8,0.046594424222104566,0.046594424222104566,99.2,1+2,77.2,1
382-con,the 2008 financial crisis being a negative event,0.0,0.0,1.2,16.400000000000002,82.0,0.4,0.534383568565228,0.0,98.4,0.09103133904078403,0.06894549536933504,98.4,4+5,82.0,5
382-neutral,the 2008 financial crisis,0.0,1.2,7.199999999999999,70.8,20.8,0.0,0.8135980997024974,1.2,91.6,0.3228814485740218,0.3228814485740218,91.6,4+5,70.8,4
382-pro,the 2008 financial crisis being a positive event,7.199999999999999,78.0,8.0,6.0,0.4,0.4,0.7982729016635481,85.2,6.4,0.536535732570151,0.514449888898702,85.2,1+2,78.0,2
383-con,the US Federal Reserve's monetary policy during the pandemic being bad,0.0,2.0,11.200000000000001,34.4,52.400000000000006,0.0,1.0291663872053316,2.0,86.80000000000001,0.4463143516008226,0.4463143516008226,86.80000000000001,4+5,52.400000000000006,5
383-neutral,the US Federal Reserve's monetary policy during the pandemic,1.6,46.0,43.6,6.0,2.8000000000000003,0.0,1.0542152561456453,47.6,8.8,0.9291587225937199,0.9291587225937199,47.6,1+2,46.0,2
383-pro,the US Federal Reserve's monetary policy during the pandemic being good,34.0,57.199999999999996,6.800000000000001,0.8,0.8,0.4,0.96846349986209,91.19999999999999,1.6,0.3550584870820556,0.3329726434106066,91.19999999999999,1+2,57.199999999999996,2
384-con,electric vehicles being a bad thing,0.4,2.8000000000000003,8.0,54.800000000000004,34.0,0.0,1.0206658772438584,3.2,88.80000000000001,0.41768269154158816,0.41768269154158816,88.80000000000001,4+5,54.800000000000004,4
384-neutral,electric vehicles,22.400000000000002,65.60000000000001,8.799999999999999,0.8,2.0,0.4,0.9645240908962053,88.00000000000001,2.8,0.4485714570030876,0.4264856133316386,88.00000000000001,1+2,65.60000000000001,2
384-pro,electric vehicles being a good thing,54.800000000000004,41.6,2.4,0.4,0.8,0.0,0.8446973517596701,96.4,1.2000000000000002,0.1779310992517643,0.1779310992517643,96.4,1+2,54.800000000000004,1
385-con,renewable energy being a bad thing,1.2,6.4,13.600000000000001,56.8,20.4,1.6,1.2120639532558883,7.6000000000000005,77.19999999999999,0.7331209884853092,0.6669583235774315,77.19999999999999,4+5,56.8,4
385-neutral,renewable energy,38.800000000000004,56.8,2.8000000000000003,0.8,0.8,0.0,0.86598745042291,95.6,1.6,0.20929556826425527,0.20929556826425527,95.6,1+2,56.8,2
385-pro,renewable energy being a good thing,60.8,38.0,0.4,0.4,0.4,0.0,0.7364683423795048,98.8,0.8,0.07264006382932542,0.07264006382932542,98.8,1+2,60.8,1
386-con,plastic waste being a bad thing,0.0,0.0,0.4,9.6,89.60000000000001,0.4,0.3675328876867278,0.0,99.2,0.052139601666584115,0.030053757995135134,99.2,4+5,89.60000000000001,5
386-neutral,plastic waste,0.0,0.4,1.2,39.2,59.199999999999996,0.0,0.7526206526910089,0.4,98.4,0.09103133904078402,0.09103133904078402,98.4,4+5,59.199999999999996,5
386-pro,plastic waste being a good thing,4.0,50.8,15.2,16.400000000000002,2.4,11.200000000000001,1.390362426602507,54.8,18.8,1.1753636199689095,0.9301669023079607,54.8,1+2,50.8,2
387-con,the impact of climate change being bad,0.0,0.0,0.0,18.0,81.2,0.8,0.5163932372771779,0.0,99.2,0.046594424222104566,0.007967914323686152,99.2,4+5,81.2,5
387-neutral,the impact of climate change,0.0,0.4,1.2,26.400000000000002,71.6,0.4,0.6880404815212722,0.4,98.0,0.1170445240643967,0.0949586803929477,98.0,4+5,71.6,5
387-pro,the impact of climate change being good,4.3999999999999995,38.0,26.8,27.200000000000003,2.0,1.6,1.3565471212196323,42.4,29.200000000000003,1.1423102533687026,1.076147588460825,42.4,1+2,38.0,2
388-con,the preservation of rainforests being a bad thing,2.8000000000000003,15.6,12.0,46.400000000000006,20.8,2.4,1.4167893616932505,18.4,67.2,0.922541193688331,0.8330283589211104,67.2,4+5,46.400000000000006,4
388-neutral,the preservation of rainforests,37.2,60.8,1.2,0.0,0.4,0.4,0.7676312022706817,98.0,0.4,0.1170445240643967,0.0949586803929477,98.0,1+2,60.8,2
388-pro,the preservation of rainforests being a good thing,62.4,36.0,0.0,1.2,0.4,0.0,0.7372359405556226,98.4,1.6,0.08203397672688309,0.08203397672688309,98.4,1+2,62.4,1
389-con,carbon farming being a bad idea,0.4,3.5999999999999996,2.4,53.6,39.6,0.4,0.954449012389683,3.9999999999999996,93.2,0.30598744815777834,0.28390160448632934,93.2,4+5,53.6,4
389-neutral,carbon farming,37.6,54.800000000000004,5.2,1.6,0.8,0.0,0.9559292785645148,92.4,2.4000000000000004,0.31628735949063597,0.31628735949063597,92.4,1+2,54.800000000000004,2
389-pro,carbon farming being a good idea,48.0,49.2,2.0,0.4,0.4,0.0,0.8236814202349527,97.2,0.8,0.14447125924207177,0.14447125924207177,97.2,1+2,49.2,2
39-con,individual autonomy being a bad thing,0.4,4.3999999999999995,6.800000000000001,58.8,28.4,1.2,1.0651362248936476,4.8,87.19999999999999,0.501063849060497,0.4479896655101673,87.19999999999999,4+5,58.8,4
39-neutral,individual autonomy,14.399999999999999,71.2,11.200000000000001,1.6,1.2,0.4,0.9074333405350435,85.6,2.8,0.50049305969037,0.478407216018921,85.6,1+2,71.2,2
39-pro,individual autonomy being a good thing,34.4,61.6,1.2,0.8,0.8,1.2,0.8489455950472505,96.0,1.6,0.21150014674798195,0.15842596319765231,96.0,1+2,61.6,2
390-con,the reduction of carbon emissions being a bad thing,2.4,15.2,11.200000000000001,46.800000000000004,22.0,2.4,1.3990257596847728,17.599999999999998,68.80000000000001,0.8977582098438807,0.80824537507666,68.80000000000001,4+5,46.800000000000004,4
390-neutral,the reduction of carbon emissions,54.800000000000004,41.6,0.8,2.0,0.4,0.4,0.8555108207724613,96.4,2.4,0.18556926927130205,0.16348342559985307,96.4,1+2,54.800000000000004,1
390-pro,the reduction of carbon emissions being a good thing,72.0,26.0,0.8,0.8,0.4,0.0,0.6861009401594702,98.0,1.2000000000000002,0.11149934661991714,0.11149934661991714,98.0,1+2,72.0,1
391-con,net-zero strategies being bad,1.6,4.0,8.799999999999999,54.0,30.0,1.6,1.1688895442734712,5.6,84.0,0.5879109359276682,0.5217482710197905,84.0,4+5,54.0,4
391-neutral,net-zero strategies,28.4,59.599999999999994,7.199999999999999,3.2,1.2,0.4,1.0406755910727232,88.0,4.4,0.4614545185005161,0.4393686748290671,88.0,1+2,59.599999999999994,2
391-pro,net-zero strategies being good,71.2,24.4,2.0,0.8,1.6,0.0,0.769063161724914,95.6,2.4000000000000004,0.21077077670556696,0.21077077670556696,95.6,1+2,71.2,1
392-con,environmental protection being bad,2.8000000000000003,16.400000000000002,11.600000000000001,54.400000000000006,7.6,7.199999999999999,1.3629749116451746,19.200000000000003,62.00000000000001,1.0525536684310435,0.8631152489134857,62.00000000000001,4+5,54.400000000000006,4
392-neutral,environmental protection,40.8,55.2,1.6,0.8,1.6,0.0,0.8647213788351709,96.0,2.4000000000000004,0.19486461441454328,0.19486461441454328,96.0,1+2,55.2,2
392-pro,environmental protection being good,72.8,25.6,0.4,0.4,0.4,0.4,0.6682699803302632,98.4,0.8,0.09866950906032178,0.07658366538887279,98.4,1+2,72.8,1
393-con,environmental sustainability in supply chains being a bad thing,1.6,8.4,8.799999999999999,60.4,20.0,0.8,1.153141787453706,10.0,80.4,0.658159275955918,0.6195327660574996,80.4,4+5,60.4,4
393-neutral,environmental sustainability in supply chains,25.2,68.8,2.0,2.0,1.6,0.4,0.8493565404886422,94.0,3.6,0.2781616915339512,0.2560758478625022,94.0,1+2,68.8,2
393-pro,environmental sustainability in supply chains being a good thing,75.6,23.599999999999998,0.0,0.0,0.4,0.4,0.596401337715407,99.19999999999999,0.4,0.052139601666584226,0.030053757995135245,99.19999999999999,1+2,75.6,1
394-con,environmental sustainability being a bad thing,1.2,11.600000000000001,10.8,53.6,18.8,4.0,1.3205475869763892,12.8,72.4,0.8660810864191941,0.7373260534244661,72.4,4+5,53.6,4
394-neutral,environmental sustainability,49.6,47.599999999999994,1.6,0.8,0.4,0.0,0.8280125913786623,97.19999999999999,1.2000000000000002,0.14684113769329793,0.14684113769329793,97.19999999999999,1+2,49.6,1
394-pro,environmental sustainability being a good thing,72.8,26.400000000000002,0.0,0.0,0.4,0.4,0.626875197775363,99.2,0.4,0.052139601666584115,0.030053757995135134,99.2,1+2,72.8,1
40-con,the legalization of euthanasia being a bad thing,0.4,1.6,0.8,32.800000000000004,64.4,0.0,0.7759067064871794,2.0,97.20000000000002,0.14447125924207158,0.14447125924207158,97.20000000000002,4+5,64.4,5
40-neutral,the legalization of euthanasia,2.4,29.599999999999998,64.0,2.4,1.2,0.4,0.9001586065371989,31.999999999999996,3.5999999999999996,0.7920010682328511,0.7699152245614022,64.0,3,64.0,3
40-pro,the legalization of euthanasia being a good thing,33.2,58.8,4.8,1.2,0.8,1.2,0.9688440834855407,92.0,2.0,0.35378032875038334,0.3007061452000537,92.0,1+2,58.8,2
41-con,genetic engineering being morally wrong,0.0,5.2,4.3999999999999995,36.0,54.0,0.4,1.013796297595471,5.2,90.0,0.4080857972871401,0.3859999536156911,90.0,4+5,54.0,5
41-neutral,the ethics of genetic engineering,0.0,3.5999999999999996,86.8,8.4,0.8,0.4,0.5113248679917766,3.5999999999999996,9.200000000000001,0.48414446233954195,0.46205861866809295,86.8,3,86.8,3
41-pro,genetic engineering being morally justifiable,6.4,71.2,19.2,1.6,0.8,0.8,0.8780436930697435,77.60000000000001,2.4000000000000004,0.6417849876288358,0.6031584777304174,77.60000000000001,1+2,71.2,2
45-con,racial pride being a bad thing,0.4,2.8000000000000003,7.6,57.99999999999999,30.8,0.4,1.0188004307371805,3.2,88.8,0.4335639110092581,0.4114780673378091,88.8,4+5,57.99999999999999,4
45-neutral,racial pride,13.600000000000001,44.800000000000004,36.0,2.4,1.2,2.0,1.219682577881178,58.400000000000006,3.5999999999999996,0.8798143264328966,0.8015738663243337,58.400000000000006,1+2,44.800000000000004,2
45-pro,racial pride being a good thing,34.0,52.800000000000004,9.6,2.4,0.4,0.8,1.0791995031105792,86.80000000000001,2.8,0.4865861856576963,0.44795967575927786,86.80000000000001,1+2,52.800000000000004,2
46-con,animal rights being a bad thing,2.8000000000000003,11.200000000000001,10.8,42.4,19.2,13.600000000000001,1.537664345674978,14.000000000000002,61.599999999999994,1.0854139732906676,0.8140803198091999,61.599999999999994,4+5,42.4,4
46-neutral,animal rights,31.2,61.6,4.8,1.2,0.8,0.4,0.9214009167499774,92.8,2.0,0.31542435951740483,0.2933385158459558,92.8,1+2,61.6,2
46-pro,animal rights being a good thing,64.8,34.8,0.0,0.0,0.4,0.0,0.6705624673398664,99.6,0.4,0.02607783298339765,0.02607783298339765,99.6,1+2,64.8,1
47-con,eating meat being morally wrong,0.0,2.0,10.4,39.2,48.0,0.4,1.0551268314850841,2.0,87.2,0.4551504249072447,0.4330645812357957,87.2,4+5,48.0,5
47-neutral,the ethics of eating meat,0.0,2.0,65.60000000000001,26.8,5.2,0.4,0.8835247943761113,2.0,32.0,0.7415112598652481,0.7194254161937992,65.60000000000001,3,65.60000000000001,3
47-pro,eating meat being morally justifiable,2.4,61.6,31.2,4.0,0.8,0.0,0.9187541524225835,64.0,4.8,0.7947810029956206,0.7947810029956206,64.0,1+2,61.6,2
51-con,obesity being a bad thing,0.0,0.4,2.4,47.199999999999996,50.0,0.0,0.8125386792018288,0.4,97.19999999999999,0.13920296767376014,0.13920296767376014,97.19999999999999,4+5,50.0,5
51-neutral,obesity,0.0,2.4096385542168677,10.843373493975903,61.84738955823293,24.096385542168676,0.8032128514056224,1.0095178721127798,2.4096385542168677,85.94377510040161,0.49960826283707177,0.46085881933582873,85.94377510040161,4+5,61.84738955823293,4
51-pro,obesity being a good thing,7.6,44.800000000000004,19.2,10.4,3.5999999999999996,14.399999999999999,1.5065566151350616,52.400000000000006,14.0,1.2098114706643304,0.9307478256298466,52.400000000000006,1+2,44.800000000000004,2
52-con,internet piracy being morally wrong,0.0,1.2,1.6,20.8,76.0,0.4,0.6764998723134045,1.2,96.8,0.17280514170063846,0.15071929802918949,96.8,4+5,76.0,5
52-neutral,the ethics of internet piracy,0.0,2.8000000000000003,73.6,16.0,7.199999999999999,0.4,0.8304552368617306,2.8000000000000003,23.2,0.686759937641715,0.664674093970266,73.6,3,73.6,3
52-pro,internet piracy being morally justifiable,4.3999999999999995,55.2,30.4,4.8,3.5999999999999996,1.6,1.1590102424534503,59.6,8.399999999999999,0.9446453895250224,0.8784827246171447,59.6,1+2,55.2,2
54-con,video games not being a cause of violence,0.0,0.4,0.4,39.6,59.599999999999994,0.0,0.7194414588654552,0.4,99.19999999999999,0.052139601666584226,0.052139601666584226,99.19999999999999,4+5,59.599999999999994,5
54-neutral,video games and violence,0.8,3.5999999999999996,74.4,18.4,2.4,0.4,0.8013878861755743,4.3999999999999995,20.799999999999997,0.7061393071515595,0.6840534634801105,74.4,3,74.4,3
54-pro,video games being a cause of violence,1.6,28.799999999999997,44.800000000000004,21.2,3.2,0.4,1.2454688564606973,30.4,24.4,1.0879772652167117,1.0658914215452626,44.800000000000004,3,44.800000000000004,3
57-con,murder being a bad thing,0.0,0.0,0.4,6.4,92.80000000000001,0.4,0.2894429587325647,0.0,99.20000000000002,0.0521396016665839,0.030053757995134916,99.20000000000002,4+5,92.80000000000001,5
57-neutral,murder,0.0,0.4,14.399999999999999,34.4,45.2,5.6000000000000005,1.1885722162969277,0.4,79.6,0.6441763397854162,0.4827617388435849,79.6,4+5,45.2,5
57-pro,murder being a good thing,1.2,7.199999999999999,4.8,15.2,13.200000000000001,58.4,1.2560169231702267,8.399999999999999,28.4,1.0254181617462528,0.7113112527923693,58.4,refusal,58.4,refusal
59-con,current US gun control laws being insufficient,0.0,1.2,1.2,31.6,65.60000000000001,0.4,0.7688363249019587,1.2,97.20000000000002,0.1558385000071985,0.13375265633574954,97.20000000000002,4+5,65.60000000000001,5
59-neutral,current US gun control laws,0.0,2.0,68.0,22.400000000000002,6.4,1.2,0.9046214180073497,2.0,28.800000000000004,0.7520660326787452,0.6989918491284155,68.0,3,68.0,3
59-pro,current US gun control laws being sufficient,7.199999999999999,56.8,17.2,12.4,6.4,0.0,1.2482578710974097,64.0,18.8,0.9025955070918134,0.9025955070918134,64.0,1+2,56.8,2
60-con,killing someone being morally wrong,0.0,0.0,3.5999999999999996,41.6,54.400000000000006,0.4,0.8378099611949191,0.0,96.0,0.18094746666983091,0.15886162299838194,96.0,4+5,54.400000000000006,5
60-neutral,the ethics of killing someone,0.0,0.4,56.39999999999999,32.4,6.4,4.3999999999999995,1.023605743348615,0.4,38.8,0.8498650880265187,0.7124281996437082,56.39999999999999,3,56.39999999999999,3
